
Predictions were generated on 20-Feb-2023 at 11:13:34 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.0.0-461-g2f1e4f71-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: FAST Certification Test #19: NREL 5.0 MW Baseline Wind Turbine with OC3 Monopile RF Configuration, for use in offshore analysis

Time	TwHt1TPxi	TwHt1TPyi	TTDspTwst	PtfmSurge	PtfmSway	PtfmRoll	PtfmPitch
(s)	(m)	(m)	(deg)	(m)	(m)	(deg)	(deg)
    9.1500	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.2000	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.2500	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.3000	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.3500	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.4000	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.4500	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.5000	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.5500	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.6000	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.6500	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.7000	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.7500	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.8000	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.8500	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.9000	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    9.9500	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   10.0000	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   10.0500	 4.924E-10	-1.575E-12	 0.000E+00	 5.243E-09	 1.729E-12	-4.250E-11	-4.878E-08
   10.1000	-7.805E-09	 3.780E-12	 0.000E+00	 1.192E-08	-1.367E-11	 4.020E-11	 2.636E-07
   10.1500	-1.266E-09	 2.007E-12	 0.000E+00	-5.350E-08	-1.055E-11	 3.341E-11	 1.075E-06
   10.2000	 6.396E-08	-3.344E-12	 0.000E+00	-3.310E-07	-8.836E-12	-3.251E-11	 2.277E-06
   10.2500	 2.091E-07	-3.197E-12	 0.000E+00	-9.618E-07	-9.846E-12	 3.587E-11	 3.660E-06
   10.3000	 4.081E-07	-5.719E-12	 0.000E+00	-2.057E-06	-2.974E-12	 3.773E-11	 5.150E-06
   10.3500	 6.142E-07	-9.635E-12	 0.000E+00	-3.701E-06	 4.698E-12	-4.675E-11	 6.522E-06
